time,kind,y,aaa bond rate*current account (%gdp) ,aaa bond rate*foreign currency reserve(m),"aaa bond rate*government - debt, gross (%gdp) ",aaa bond rate*policy interest rate(m),aaa bond rate*political  risk,ted spread rate*current account (%gdp) ,ted spread rate*foreign currency reserve(m),"ted spread rate*government - debt, gross (%gdp) ",ted spread rate*policy interest rate(m),ted spread rate*political  risk,us cpi inflation rate(m)*current account (%gdp) ,us cpi inflation rate(m)*foreign currency reserve(m),"us cpi inflation rate(m)*government - debt, gross (%gdp) ",us cpi inflation rate(m)*policy interest rate(m),us cpi inflation rate(m)*political  risk,us foreign gross purchases of us domestic securities curn - ec. aggregated*current account (%gdp) ,us foreign gross purchases of us domestic securities curn - ec. aggregated*foreign currency reserve(m),"us foreign gross purchases of us domestic securities curn - ec. aggregated*government - debt, gross (%gdp) ",us foreign gross purchases of us domestic securities curn - ec. aggregated*policy interest rate(m),us foreign gross purchases of us domestic securities curn - ec. aggregated*political  risk,us foreign gross purchases of foreign securities curn - ec. aggregated*current account (%gdp) ,us foreign gross purchases of foreign securities curn - ec. aggregated*foreign currency reserve(m),"us foreign gross purchases of foreign securities curn - ec. aggregated*government - debt, gross (%gdp) ",us foreign gross purchases of foreign securities curn - ec. aggregated*policy interest rate(m),us foreign gross purchases of foreign securities curn - ec. aggregated*political  risk,us investor sentiment*current account (%gdp) ,us investor sentiment*foreign currency reserve(m),"us investor sentiment*government - debt, gross (%gdp) ",us investor sentiment*policy interest rate(m),us investor sentiment*political  risk,us monetary base(m)*current account (%gdp) ,us monetary base(m)*foreign currency reserve(m),"us monetary base(m)*government - debt, gross (%gdp) ",us monetary base(m)*policy interest rate(m),us monetary base(m)*political  risk,vix*current account (%gdp) ,vix*foreign currency reserve(m),"vix*government - debt, gross (%gdp) ",vix*policy interest rate(m),vix*political  risk,carry*current account (%gdp) ,carry*foreign currency reserve(m),"carry*government - debt, gross (%gdp) ",carry*policy interest rate(m),carry*political  risk,current account (%gdp) ,foreign currency reserve(m),"government - debt, gross (%gdp) ",policy interest rate(m),political  risk,carry,Negative,Neutral,Positive,CPI,PPI,ICS,GDP,HourlyWages,CrudeOil,S&P500,Y
2017/2/1,AU,0.014948417,0.238997555,0.032095822,0.21756640600000002,0.012084105,0.72,0.238997555,0.032095822,0.21756640600000002,0.012084105,0.72,0.238997555,0.032095822,0.21756640600000002,0.012084105,0.72,0.238997555,0.032095822,0.21756640600000002,0.012084105,0.72,0.238997555,0.032095822,0.21756640600000002,0.012084105,0.72,0.238997555,0.032095822,0.21756640600000002,0.012084105,0.72,0.238997555,0.032095822,0.21756640600000002,0.012084105,0.72,0.238997555,0.032095822,0.21756640600000002,0.012084105,0.72,-0.238997555,-0.032095822,-0.21756640600000002,-0.012084105,-0.72,0.238997555,0.032095822,0.21756640600000002,0.012084105,0.72,-0.004827110999999999,0.033571429,0.887857143,0.078571429,0.00127607,0.004719455,-0.022335025,0.0,0.002292526,0.029411765,0.002158652,1
2017/3/1,AU,-0.005363998000000001,0.238997555,0.032785525,0.22237215,0.012047225,0.72,0.238997555,0.032785525,0.22237215,0.012047225,0.72,0.238997555,0.032785525,0.22237215,0.012047225,0.72,0.238997555,0.032785525,0.22237215,0.012047225,0.72,0.238997555,0.032785525,0.22237215,0.012047225,0.72,0.238997555,0.032785525,0.22237215,0.012047225,0.72,0.238997555,0.032785525,0.22237215,0.012047225,0.72,0.238997555,0.032785525,0.22237215,0.012047225,0.72,0.238997555,0.032785525,0.22237215,0.012047225,0.72,0.238997555,0.032785525,0.22237215,0.012047225,0.72,0.004557556,0.028333333,0.908333333,0.06333333299999999,-0.001258052,-0.000521921,0.00623053,0.0,0.0009149130000000001,-0.103153989,0.04637317,0
2017/4/1,AU,-0.021993857999999998,0.238997555,0.043352222999999995,0.22237215,0.011975092,0.72,0.238997555,0.043352222999999995,0.22237215,0.011975092,0.72,0.238997555,0.043352222999999995,0.22237215,0.011975092,0.72,0.238997555,0.043352222999999995,0.22237215,0.011975092,0.72,0.238997555,0.043352222999999995,0.22237215,0.011975092,0.72,0.238997555,0.043352222999999995,0.22237215,0.011975092,0.72,0.238997555,0.043352222999999995,0.22237215,0.011975092,0.72,0.238997555,0.043352222999999995,0.22237215,0.011975092,0.72,0.238997555,0.043352222999999995,0.22237215,0.011975092,0.72,0.238997555,0.043352222999999995,0.22237215,0.011975092,0.72,0.013155733999999999,0.028333333,0.908333333,0.06333333299999999,0.0013827289999999999,0.007832898000000001,0.001031992,0.007370889,0.002285192,0.08853951199999999,-0.015197505,0
2017/5/1,AU,-0.005032911,0.206465068,0.041392733,0.22237215,0.012007685,0.72,0.206465068,0.041392733,0.22237215,0.012007685,0.72,0.206465068,0.041392733,0.22237215,0.012007685,0.72,0.206465068,0.041392733,0.22237215,0.012007685,0.72,0.206465068,0.041392733,0.22237215,0.012007685,0.72,0.206465068,0.041392733,0.22237215,0.012007685,0.72,0.206465068,0.041392733,0.22237215,0.012007685,0.72,0.206465068,0.041392733,0.22237215,0.012007685,0.72,0.206465068,0.041392733,0.22237215,0.012007685,0.72,0.206465068,0.041392733,0.22237215,0.012007685,0.72,0.020210141,0.027045455,0.899045455,0.073909091,-0.000540855,-0.001036269,0.001030928,0.0,0.001823985,-0.091790194,0.01665377,0
2017/6/1,AU,0.031388901000000004,0.206465068,0.043695799,0.212732571,0.01201538,0.707317073,0.206465068,0.043695799,0.212732571,0.01201538,0.707317073,0.206465068,0.043695799,0.212732571,0.01201538,0.707317073,0.206465068,0.043695799,0.212732571,0.01201538,0.707317073,0.206465068,0.043695799,0.212732571,0.01201538,0.707317073,0.206465068,0.043695799,0.212732571,0.01201538,0.707317073,0.206465068,0.043695799,0.212732571,0.01201538,0.707317073,0.206465068,0.043695799,0.212732571,0.01201538,0.707317073,0.206465068,0.043695799,0.212732571,0.01201538,0.707317073,0.206465068,0.043695799,0.212732571,0.01201538,0.707317073,0.008975055,0.021818182000000002,0.917727273,0.0605,0.0010372,0.004149378,-0.021627188,0.0,0.002730997,-0.06277463900000001,0.020848966,1
2017/7/1,AU,0.03924527,0.206465068,0.045227657000000004,0.212732571,0.012009608,0.707317073,0.206465068,0.045227657000000004,0.212732571,0.012009608,0.707317073,0.206465068,0.045227657000000004,0.212732571,0.012009608,0.707317073,0.206465068,0.045227657000000004,0.212732571,0.012009608,0.707317073,0.206465068,0.045227657000000004,0.212732571,0.012009608,0.707317073,0.206465068,0.045227657000000004,0.212732571,0.012009608,0.707317073,0.206465068,0.045227657000000004,0.212732571,0.012009608,0.707317073,0.206465068,0.045227657000000004,0.212732571,0.012009608,0.707317073,0.206465068,0.045227657000000004,0.212732571,0.012009608,0.707317073,0.206465068,0.045227657000000004,0.212732571,0.012009608,0.707317073,0.028709604,0.02275,0.91705,0.06025,0.000610208,-0.0005165290000000001,-0.016842105,0.012284078,0.002269632,0.08461710199999999,0.016370577,1
2017/8/1,AU,-0.006483069,0.19540843600000002,0.037990342,0.212732571,0.011935073000000001,0.707317073,0.19540843600000002,0.037990342,0.212732571,0.011935073000000001,0.707317073,0.19540843600000002,0.037990342,0.212732571,0.011935073000000001,0.707317073,0.19540843600000002,0.037990342,0.212732571,0.011935073000000001,0.707317073,0.19540843600000002,0.037990342,0.212732571,0.011935073000000001,0.707317073,0.19540843600000002,0.037990342,0.212732571,0.011935073000000001,0.707317073,0.19540843600000002,0.037990342,0.212732571,0.011935073000000001,0.707317073,0.19540843600000002,0.037990342,0.212732571,0.011935073000000001,0.707317073,0.19540843600000002,0.037990342,0.212732571,0.011935073000000001,0.707317073,0.19540843600000002,0.037990342,0.212732571,0.011935073000000001,0.707317073,0.005318862,0.02275,0.91705,0.06025,0.00399463,0.001550388,0.03640257,0.0,0.0013586960000000002,-0.020790449,-0.005335301999999999,0
2017/9/1,AU,-0.011430948,0.19540843600000002,0.040890222000000004,0.20589550899999998,0.011987533,0.707317073,0.19540843600000002,0.040890222000000004,0.20589550899999998,0.011987533,0.707317073,0.19540843600000002,0.040890222000000004,0.20589550899999998,0.011987533,0.707317073,0.19540843600000002,0.040890222000000004,0.20589550899999998,0.011987533,0.707317073,0.19540843600000002,0.040890222000000004,0.20589550899999998,0.011987533,0.707317073,0.19540843600000002,0.040890222000000004,0.20589550899999998,0.011987533,0.707317073,0.19540843600000002,0.040890222000000004,0.20589550899999998,0.011987533,0.707317073,0.19540843600000002,0.040890222000000004,0.20589550899999998,0.011987533,0.707317073,-0.19540843600000002,-0.040890222000000004,-0.20589550899999998,-0.011987533,-0.707317073,0.19540843600000002,0.040890222000000004,0.20589550899999998,0.011987533,0.707317073,-0.019020194,0.050809524,0.9026190479999999,0.046571429000000004,0.004651371,0.005159959,-0.017561983,0.0,0.0040705559999999995,0.057178894,0.01770255,0
2017/10/1,AU,-0.023740102000000003,0.19540843600000002,0.040335181,0.20589550899999998,0.011950286999999999,0.707317073,0.19540843600000002,0.040335181,0.20589550899999998,0.011950286999999999,0.707317073,0.19540843600000002,0.040335181,0.20589550899999998,0.011950286999999999,0.707317073,0.19540843600000002,0.040335181,0.20589550899999998,0.011950286999999999,0.707317073,0.19540843600000002,0.040335181,0.20589550899999998,0.011950286999999999,0.707317073,0.19540843600000002,0.040335181,0.20589550899999998,0.011950286999999999,0.707317073,0.19540843600000002,0.040335181,0.20589550899999998,0.011950286999999999,0.707317073,0.19540843600000002,0.040335181,0.20589550899999998,0.011950286999999999,0.707317073,-0.19540843600000002,-0.040335181,-0.20589550899999998,-0.011950286999999999,-0.707317073,0.19540843600000002,0.040335181,0.20589550899999998,0.011950286999999999,0.707317073,-0.0024323079999999998,0.050809524,0.9026190479999999,0.046571429000000004,0.0005072130000000001,0.0005133469999999999,0.058885384000000006,0.016346551,-0.0009009010000000001,0.03121893,0.019695046,0
2017/11/1,AU,-0.010961516000000001,0.389702619,0.040800447999999996,0.20589550899999998,0.011961722,0.707317073,0.389702619,0.040800447999999996,0.20589550899999998,0.011961722,0.707317073,0.389702619,0.040800447999999996,0.20589550899999998,0.011961722,0.707317073,0.389702619,0.040800447999999996,0.20589550899999998,0.011961722,0.707317073,0.389702619,0.040800447999999996,0.20589550899999998,0.011961722,0.707317073,0.389702619,0.040800447999999996,0.20589550899999998,0.011961722,0.707317073,0.389702619,0.040800447999999996,0.20589550899999998,0.011961722,0.707317073,0.389702619,0.040800447999999996,0.20589550899999998,0.011961722,0.707317073,0.389702619,0.040800447999999996,0.20589550899999998,0.011961722,0.707317073,0.389702619,0.040800447999999996,0.20589550899999998,0.011961722,0.707317073,0.009099935,0.028190476000000003,0.928428571,0.043380952,0.0030944559999999998,0.005130836,-0.021847071000000003,0.0,0.0022542829999999997,0.047435403,0.008492288,0
2017/12/1,AU,0.031570439,0.389702619,0.044560282,0.20959020399999997,0.011936973,0.707317073,0.389702619,0.044560282,0.20959020399999997,0.011936973,0.707317073,0.389702619,0.044560282,0.20959020399999997,0.011936973,0.707317073,0.389702619,0.044560282,0.20959020399999997,0.011936973,0.707317073,0.389702619,0.044560282,0.20959020399999997,0.011936973,0.707317073,0.389702619,0.044560282,0.20959020399999997,0.011936973,0.707317073,0.389702619,0.044560282,0.20959020399999997,0.011936973,0.707317073,0.389702619,0.044560282,0.20959020399999997,0.011936973,0.707317073,-0.389702619,-0.044560282,-0.20959020399999997,-0.011936973,-0.707317073,0.389702619,0.044560282,0.20959020399999997,0.011936973,0.707317073,-0.005367458,0.02695,0.9199,0.05315,0.00207817,0.0020418579999999997,-0.026395939,0.0,0.003148898,0.041789396,0.03236849,1
2018/1/1,AU,0.031874734,0.389702619,0.048999935,0.20959020399999997,0.011919898,0.707317073,0.389702619,0.048999935,0.20959020399999997,0.011919898,0.707317073,0.389702619,0.048999935,0.20959020399999997,0.011919898,0.707317073,0.389702619,0.048999935,0.20959020399999997,0.011919898,0.707317073,0.389702619,0.048999935,0.20959020399999997,0.011919898,0.707317073,0.389702619,0.048999935,0.20959020399999997,0.011919898,0.707317073,0.389702619,0.048999935,0.20959020399999997,0.011919898,0.707317073,0.389702619,0.048999935,0.20959020399999997,0.011919898,0.707317073,0.389702619,0.048999935,0.20959020399999997,0.011919898,0.707317073,0.389702619,0.048999935,0.20959020399999997,0.011919898,0.707317073,0.008527775,0.027647058999999998,0.9148235290000001,0.057529412,0.00390967,0.00815079,-0.002085506,0.015259934,0.002690583,0.145432055,0.060446497,1
2018/2/1,AU,-0.034292698999999996,0.252209782,0.037203454,0.20959020399999997,0.011936973,0.707317073,0.252209782,0.037203454,0.20959020399999997,0.011936973,0.707317073,0.252209782,0.037203454,0.20959020399999997,0.011936973,0.707317073,0.252209782,0.037203454,0.20959020399999997,0.011936973,0.707317073,0.252209782,0.037203454,0.20959020399999997,0.011936973,0.707317073,0.252209782,0.037203454,0.20959020399999997,0.011936973,0.707317073,0.252209782,0.037203454,0.20959020399999997,0.011936973,0.707317073,0.252209782,0.037203454,0.20959020399999997,0.011936973,0.707317073,-0.252209782,-0.037203454,-0.20959020399999997,-0.011936973,-0.707317073,0.252209782,0.037203454,0.20959020399999997,0.011936973,0.707317073,-0.013999293999999999,0.027647058999999998,0.9148235290000001,0.057529412,0.002648544,0.00707428,0.041797283,0.0,0.001788909,-0.051527305999999995,-0.032796153,0
2018/3/1,AU,-0.01527692,0.252209782,0.039342092,0.21074490899999998,0.011988491,0.707317073,0.252209782,0.039342092,0.21074490899999998,0.011988491,0.707317073,0.252209782,0.039342092,0.21074490899999998,0.011988491,0.707317073,0.252209782,0.039342092,0.21074490899999998,0.011988491,0.707317073,0.252209782,0.039342092,0.21074490899999998,0.011988491,0.707317073,0.252209782,0.039342092,0.21074490899999998,0.011988491,0.707317073,0.252209782,0.039342092,0.21074490899999998,0.011988491,0.707317073,0.252209782,0.039342092,0.21074490899999998,0.011988491,0.707317073,0.252209782,0.039342092,0.21074490899999998,0.011988491,0.707317073,0.252209782,0.039342092,0.21074490899999998,0.011988491,0.707317073,0.002889422,0.025894737,0.893157895,0.08094736799999999,-0.000248522,0.0,0.017051153,0.0,0.0040178570000000005,0.058880937,-0.007055514000000001,0
2018/4/1,AU,-0.016633745,0.252209782,0.042061540999999994,0.21074490899999998,0.011932225,0.707317073,0.252209782,0.042061540999999994,0.21074490899999998,0.011932225,0.707317073,0.252209782,0.042061540999999994,0.21074490899999998,0.011932225,0.707317073,0.252209782,0.042061540999999994,0.21074490899999998,0.011932225,0.707317073,0.252209782,0.042061540999999994,0.21074490899999998,0.011932225,0.707317073,0.252209782,0.042061540999999994,0.21074490899999998,0.011932225,0.707317073,0.252209782,0.042061540999999994,0.21074490899999998,0.011932225,0.707317073,0.252209782,0.042061540999999994,0.21074490899999998,0.011932225,0.707317073,0.252209782,0.042061540999999994,0.21074490899999998,0.011932225,0.707317073,0.252209782,0.042061540999999994,0.21074490899999998,0.011932225,0.707317073,0.0035975459999999996,0.025894737,0.893157895,0.08094736799999999,0.0021811210000000003,0.005017560999999999,-0.025641026,0.015336168,0.002667852,0.017357911,-0.012570326000000001,0
2018/5/1,AU,0.002002759,0.185225421,0.039385154,0.21074490899999998,0.011948383,0.707317073,0.185225421,0.039385154,0.21074490899999998,0.011948383,0.707317073,0.185225421,0.039385154,0.21074490899999998,0.011948383,0.707317073,0.185225421,0.039385154,0.21074490899999998,0.011948383,0.707317073,0.185225421,0.039385154,0.21074490899999998,0.011948383,0.707317073,0.185225421,0.039385154,0.21074490899999998,0.011948383,0.707317073,0.185225421,0.039385154,0.21074490899999998,0.011948383,0.707317073,0.185225421,0.039385154,0.21074490899999998,0.011948383,0.707317073,0.185225421,0.039385154,0.21074490899999998,0.011948383,0.707317073,0.185225421,0.039385154,0.21074490899999998,0.011948383,0.707317073,0.020096645,0.034722222000000004,0.897277778,0.068055556,0.00273247,0.014478283,-0.008097166,0.0,0.0026607540000000004,0.025366147999999998,-0.015747828000000002,1
2018/6/1,AU,-0.022997256,0.185225421,0.045894209000000005,0.20859716399999997,0.011935073000000001,0.708943089,0.185225421,0.045894209000000005,0.20859716399999997,0.011935073000000001,0.708943089,0.185225421,0.045894209000000005,0.20859716399999997,0.011935073000000001,0.708943089,0.185225421,0.045894209000000005,0.20859716399999997,0.011935073000000001,0.708943089,0.185225421,0.045894209000000005,0.20859716399999997,0.011935073000000001,0.708943089,0.185225421,0.045894209000000005,0.20859716399999997,0.011935073000000001,0.708943089,0.185225421,0.045894209000000005,0.20859716399999997,0.011935073000000001,0.708943089,0.185225421,0.045894209000000005,0.20859716399999997,0.011935073000000001,0.708943089,-0.185225421,-0.045894209000000005,-0.20859716399999997,-0.011935073000000001,-0.708943089,0.185225421,0.045894209000000005,0.20859716399999997,0.011935073000000001,0.708943089,-0.002282493,0.031285714,0.8947142859999999,0.07400000000000001,0.002138525,0.00492126,0.002040816,0.0,0.002653693,-0.018848476,0.053102234000000005,0
2018/7/1,AU,0.0054120309999999994,0.185225421,0.040190553999999996,0.20859716399999997,0.011977961,0.708943089,0.185225421,0.040190553999999996,0.20859716399999997,0.011977961,0.708943089,0.185225421,0.040190553999999996,0.20859716399999997,0.011977961,0.708943089,0.185225421,0.040190553999999996,0.20859716399999997,0.011977961,0.708943089,0.185225421,0.040190553999999996,0.20859716399999997,0.011977961,0.708943089,0.185225421,0.040190553999999996,0.20859716399999997,0.011977961,0.708943089,0.185225421,0.040190553999999996,0.20859716399999997,0.011977961,0.708943089,0.185225421,0.040190553999999996,0.20859716399999997,0.011977961,0.708943089,-0.185225421,-0.040190553999999996,-0.20859716399999997,-0.011977961,-0.708943089,0.185225421,0.040190553999999996,0.20859716399999997,0.011977961,0.708943089,-0.0005173469999999999,0.031285714,0.8947142859999999,0.07400000000000001,0.001218269,0.000489716,-0.00305499,0.009247955,0.001764446,0.023863125,0.008214369000000001,1
2018/8/1,AU,-0.033480212,0.1998998,0.036148635,0.20859716399999997,0.011885895,0.708943089,0.1998998,0.036148635,0.20859716399999997,0.011885895,0.708943089,0.1998998,0.036148635,0.20859716399999997,0.011885895,0.708943089,0.1998998,0.036148635,0.20859716399999997,0.011885895,0.708943089,0.1998998,0.036148635,0.20859716399999997,0.011885895,0.708943089,0.1998998,0.036148635,0.20859716399999997,0.011885895,0.708943089,0.1998998,0.036148635,0.20859716399999997,0.011885895,0.708943089,0.1998998,0.036148635,0.20859716399999997,0.011885895,0.708943089,-0.1998998,-0.036148635,-0.20859716399999997,-0.011885895,-0.708943089,0.1998998,0.036148635,0.20859716399999997,0.011885895,0.708943089,-0.016367891000000002,0.036785714,0.8869285709999999,0.076357143,0.001682029,-0.004405286,-0.017364658,0.0,0.003522677,0.008501906,0.005335197,0
2018/9/1,AU,-0.008975514,0.1998998,0.036098372000000004,0.212106365,0.011876485,0.708943089,0.1998998,0.036098372000000004,0.212106365,0.011876485,0.708943089,0.1998998,0.036098372000000004,0.212106365,0.011876485,0.708943089,0.1998998,0.036098372000000004,0.212106365,0.011876485,0.708943089,0.1998998,0.036098372000000004,0.212106365,0.011876485,0.708943089,0.1998998,0.036098372000000004,0.212106365,0.011876485,0.708943089,0.1998998,0.036098372000000004,0.212106365,0.011876485,0.708943089,0.1998998,0.036098372000000004,0.212106365,0.011876485,0.708943089,-0.1998998,-0.036098372000000004,-0.212106365,-0.011876485,-0.708943089,0.1998998,0.036098372000000004,0.212106365,0.011876485,0.708943089,-0.003228182,0.039615385,0.898769231,0.061692308,0.001413231,0.0009832839999999999,0.040540541,0.0,0.003071523,0.049709302000000004,0.032917885,0
2018/10/1,AU,-0.031899256,0.1998998,0.037715443,0.212106365,0.011836187,0.708943089,0.1998998,0.037715443,0.212106365,0.011836187,0.708943089,0.1998998,0.037715443,0.212106365,0.011836187,0.708943089,0.1998998,0.037715443,0.212106365,0.011836187,0.708943089,0.1998998,0.037715443,0.212106365,0.011836187,0.708943089,0.1998998,0.037715443,0.212106365,0.011836187,0.708943089,0.1998998,0.037715443,0.212106365,0.011836187,0.708943089,0.1998998,0.037715443,0.212106365,0.011836187,0.708943089,-0.1998998,-0.037715443,-0.212106365,-0.011836187,-0.708943089,0.1998998,0.037715443,0.212106365,0.011836187,0.708943089,-0.000419996,0.039615385,0.898769231,0.061692308,0.0020455,0.004911591,-0.014985015,0.008057284,0.0017497810000000002,-0.005261699999999999,-0.053400391,0
2018/11/1,AU,0.000584197,0.19779332600000002,0.031259634,0.212106365,0.011833386000000001,0.708943089,0.19779332600000002,0.031259634,0.212106365,0.011833386000000001,0.708943089,0.19779332600000002,0.031259634,0.212106365,0.011833386000000001,0.708943089,0.19779332600000002,0.031259634,0.212106365,0.011833386000000001,0.708943089,0.19779332600000002,0.031259634,0.212106365,0.011833386000000001,0.708943089,0.19779332600000002,0.031259634,0.212106365,0.011833386000000001,0.708943089,0.19779332600000002,0.031259634,0.212106365,0.011833386000000001,0.708943089,0.19779332600000002,0.031259634,0.212106365,0.011833386000000001,0.708943089,-0.19779332600000002,-0.031259634,-0.212106365,-0.011833386000000001,-0.708943089,0.19779332600000002,0.031259634,0.212106365,0.011833386000000001,0.708943089,-0.004542905,0.033692308,0.904769231,0.061538462,-0.00045494599999999996,-0.011241447,-0.011156187,0.0,0.004366812,-0.154927617,0.020372343,1
2018/12/1,AU,-0.035569502999999995,0.19779332600000002,0.033499091,0.19356065,0.011816606,0.708943089,0.19779332600000002,0.033499091,0.19356065,0.011816606,0.708943089,0.19779332600000002,0.033499091,0.19356065,0.011816606,0.708943089,0.19779332600000002,0.033499091,0.19356065,0.011816606,0.708943089,0.19779332600000002,0.033499091,0.19356065,0.011816606,0.708943089,0.19779332600000002,0.033499091,0.19356065,0.011816606,0.708943089,0.19779332600000002,0.033499091,0.19356065,0.011816606,0.708943089,0.19779332600000002,0.033499091,0.19356065,0.011816606,0.708943089,0.19779332600000002,0.033499091,0.19356065,0.011816606,0.708943089,0.19779332600000002,0.033499091,0.19356065,0.011816606,0.708943089,0.009961514,0.025769231,0.914692308,0.059615385,-3.56207e-05,-0.0064261000000000006,0.008205128,0.0,0.003913043,-0.210014825,-0.106835864,0
2019/1/1,AU,-0.002479039,0.19779332600000002,0.03743773,0.19356065,0.011823126000000002,0.708943089,0.19779332600000002,0.03743773,0.19356065,0.011823126000000002,0.708943089,0.19779332600000002,0.03743773,0.19356065,0.011823126000000002,0.708943089,0.19779332600000002,0.03743773,0.19356065,0.011823126000000002,0.708943089,0.19779332600000002,0.03743773,0.19356065,0.011823126000000002,0.708943089,0.19779332600000002,0.03743773,0.19356065,0.011823126000000002,0.708943089,0.19779332600000002,0.03743773,0.19356065,0.011823126000000002,0.708943089,0.19779332600000002,0.03743773,0.19356065,0.011823126000000002,0.708943089,-0.19779332600000002,-0.03743773,-0.19356065,-0.011823126000000002,-0.708943089,0.19779332600000002,0.03743773,0.19356065,0.011823126000000002,0.708943089,-0.00298309,0.033692308,0.893384615,0.073,-0.000407674,-0.009452736,-0.072227874,0.009825798,0.0008661760000000001,0.12969141,0.06944270799999999,0
2019/2/1,AU,-0.02800255,0.19779332600000002,0.02967337,0.19356065,0.01179338,0.708943089,0.19779332600000002,0.02967337,0.19356065,0.01179338,0.708943089,0.19779332600000002,0.02967337,0.19356065,0.01179338,0.708943089,0.19779332600000002,0.02967337,0.19356065,0.01179338,0.708943089,0.19779332600000002,0.02967337,0.19356065,0.01179338,0.708943089,0.19779332600000002,0.02967337,0.19356065,0.01179338,0.708943089,0.19779332600000002,0.02967337,0.19356065,0.01179338,0.708943089,0.19779332600000002,0.02967337,0.19356065,0.01179338,0.708943089,0.19779332600000002,0.02967337,0.19356065,0.01179338,0.708943089,0.19779332600000002,0.02967337,0.19356065,0.01179338,0.708943089,0.005744423,0.033692308,0.893384615,0.073,0.002498515,0.00050226,0.028508772,0.0,0.003461705,0.025839793,0.035266051,0
2019/3/1,AU,-0.02793156,0.19779332600000002,0.032963841,0.19356065,0.011776713999999999,0.708943089,0.19779332600000002,0.032963841,0.19356065,0.011776713999999999,0.708943089,0.19779332600000002,0.032963841,0.19356065,0.011776713999999999,0.708943089,0.19779332600000002,0.032963841,0.19356065,0.011776713999999999,0.708943089,0.19779332600000002,0.032963841,0.19356065,0.011776713999999999,0.708943089,0.19779332600000002,0.032963841,0.19356065,0.011776713999999999,0.708943089,0.19779332600000002,0.032963841,0.19356065,0.011776713999999999,0.708943089,0.19779332600000002,0.032963841,0.19356065,0.011776713999999999,0.708943089,0.19779332600000002,0.032963841,0.19356065,0.011776713999999999,0.708943089,0.19779332600000002,0.032963841,0.19356065,0.011776713999999999,0.708943089,0.015545112,0.037846154,0.8912307690000001,0.070923077,0.003610066,0.008032129,0.049040512,0.0,0.0038809829999999997,0.081684059,0.017520493,0
2019/4/1,AU,-0.034653204,0.19779332600000002,0.037613548,0.19356065,0.011769321000000001,0.708943089,0.19779332600000002,0.037613548,0.19356065,0.011769321000000001,0.708943089,0.19779332600000002,0.037613548,0.19356065,0.011769321000000001,0.708943089,0.19779332600000002,0.037613548,0.19356065,0.011769321000000001,0.708943089,0.19779332600000002,0.037613548,0.19356065,0.011769321000000001,0.708943089,0.19779332600000002,0.037613548,0.19356065,0.011769321000000001,0.708943089,0.19779332600000002,0.037613548,0.19356065,0.011769321000000001,0.708943089,0.19779332600000002,0.037613548,0.19356065,0.011769321000000001,0.708943089,0.19779332600000002,0.037613548,0.19356065,0.011769321000000001,0.708943089,0.19779332600000002,0.037613548,0.19356065,0.011769321000000001,0.708943089,0.007949293,0.037846154,0.8912307690000001,0.070923077,0.0033373340000000004,0.0064741040000000005,-0.012195122,0.010161726999999999,0.002147766,0.055056554,0.028804346,0
